time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,relative_humidity_2m,precipitation,lat,lon
2026-06-11 20:00:00,1.97,204,4.4,24.5,98,1.6,18.0,100.5
2026-06-11 21:00:00,1.51,172,4.0,24.3,99,1.4,18.0,100.5
2026-06-11 22:00:00,0.45,186,3.8,24.3,98,0.6,18.0,100.5
2026-06-11 23:00:00,1.55,213,3.2,24.2,98,1.0,18.0,100.5
2026-06-12 00:00:00,0.99,240,4.1,23.9,98,1.1,18.0,100.5
2026-06-12 01:00:00,0.6,265,2.4,23.9,97,0.3,18.0,100.5
2026-06-12 02:00:00,1.35,195,3.0,23.7,98,0.4,18.0,100.5
2026-06-12 03:00:00,1.51,236,3.8,23.3,98,1.5,18.0,100.5
2026-06-12 04:00:00,0.34,297,3.3,23.3,98,1.0,18.0,100.5
2026-06-12 05:00:00,1.14,151,2.9,23.3,98,0.7,18.0,100.5
2026-06-12 06:00:00,0.95,198,3.0,23.4,98,0.9,18.0,100.5
2026-06-12 07:00:00,0.75,274,2.5,23.6,98,0.6,18.0,100.5
2026-06-12 08:00:00,0.57,255,2.2,24.0,97,0.1,18.0,100.5
2026-06-12 09:00:00,1.2,185,3.4,24.5,95,0.3,18.0,100.5
2026-06-12 10:00:00,1.8,193,4.9,25.2,92,0.4,18.0,100.5
2026-06-12 11:00:00,2.53,198,6.5,26.1,90,0.3,18.0,100.5
2026-06-12 12:00:00,3.04,200,7.6,26.7,88,0.5,18.0,100.5
2026-06-12 13:00:00,2.75,190,7.9,27.1,88,0.4,18.0,100.5
2026-06-12 14:00:00,3.4,208,9.2,26.9,88,0.7,18.0,100.5
2026-06-12 15:00:00,2.38,190,8.9,26.4,89,0.6,18.0,100.5
2026-06-12 16:00:00,2.91,185,6.9,25.6,93,0.5,18.0,100.5
2026-06-12 17:00:00,2.34,191,6.7,26.1,90,0.1,18.0,100.5
2026-06-12 18:00:00,1.96,184,7.0,25.8,91,0.3,18.0,100.5
2026-06-12 19:00:00,1.35,180,4.5,25.2,95,0.0,18.0,100.5
2026-06-12 20:00:00,1.35,184,3.4,25.2,96,0.0,18.0,100.5
2026-06-12 21:00:00,1.52,207,5.5,25.1,95,0.2,18.0,100.5
2026-06-12 22:00:00,1.46,211,3.6,25.0,96,0.1,18.0,100.5
2026-06-12 23:00:00,1.48,204,3.5,24.7,98,0.0,18.0,100.5
2026-06-13 00:00:00,1.99,208,4.4,24.6,98,0.1,18.0,100.5
2026-06-13 01:00:00,2.09,201,4.5,24.3,98,0.0,18.0,100.5
2026-06-13 02:00:00,1.64,200,4.6,24.2,98,0.0,18.0,100.5
2026-06-13 03:00:00,1.39,210,3.7,24.2,97,0.0,18.0,100.5
2026-06-13 04:00:00,1.13,221,3.4,24.2,96,0.1,18.0,100.5
2026-06-13 05:00:00,1.42,212,3.3,24.3,95,0.1,18.0,100.5
2026-06-13 06:00:00,1.71,212,3.8,24.2,96,0.0,18.0,100.5
2026-06-13 07:00:00,1.79,207,4.1,24.6,94,0.1,18.0,100.5
2026-06-13 08:00:00,2.42,204,5.4,25.2,90,0.1,18.0,100.5
2026-06-13 09:00:00,3.0,198,7.0,26.5,87,0.2,18.0,100.5
2026-06-13 10:00:00,3.81,203,9.8,26.3,89,1.1,18.0,100.5
2026-06-13 11:00:00,2.68,194,9.4,25.7,96,7.2,18.0,100.5
2026-06-13 12:00:00,2.45,192,7.5,25.9,96,0.9,18.0,100.5
2026-06-13 13:00:00,3.19,197,8.2,26.9,90,1.1,18.0,100.5
2026-06-13 14:00:00,3.36,205,9.1,26.8,88,1.0,18.0,100.5
2026-06-13 15:00:00,3.28,201,7.8,26.0,90,0.3,18.0,100.5
2026-06-13 16:00:00,3.58,203,8.0,26.8,86,0.1,18.0,100.5
2026-06-13 17:00:00,2.89,198,8.0,26.8,85,0.1,18.0,100.5
2026-06-13 18:00:00,2.72,200,6.5,26.3,88,0.4,18.0,100.5
2026-06-13 19:00:00,3.48,198,8.8,24.4,97,2.1,18.0,100.5
2026-06-13 20:00:00,2.71,196,8.4,24.3,99,0.2,18.0,100.5
2026-06-13 21:00:00,1.75,193,7.7,24.4,99,0.2,18.0,100.5
2026-06-13 22:00:00,1.06,188,6.8,24.5,99,0.2,18.0,100.5
2026-06-13 23:00:00,0.98,195,5.5,24.5,99,0.1,18.0,100.5
2026-06-14 00:00:00,1.27,206,4.1,24.5,99,0.1,18.0,100.5
2026-06-14 01:00:00,1.54,209,3.3,24.4,99,0.1,18.0,100.5
2026-06-14 02:00:00,1.72,210,3.7,24.3,99,0.2,18.0,100.5
2026-06-14 03:00:00,1.88,209,4.8,24.2,98,0.2,18.0,100.5
2026-06-14 04:00:00,1.97,207,5.5,24.1,98,0.2,18.0,100.5
2026-06-14 05:00:00,1.92,208,5.2,24.2,98,0.1,18.0,100.5
2026-06-14 06:00:00,1.77,209,4.5,24.4,97,0.1,18.0,100.5
2026-06-14 07:00:00,1.77,209,4.3,24.7,97,0.1,18.0,100.5
2026-06-14 08:00:00,1.92,205,4.9,25.0,96,0.3,18.0,100.5
2026-06-14 09:00:00,2.18,200,5.9,25.3,95,0.3,18.0,100.5
2026-06-14 10:00:00,2.55,200,6.9,25.6,94,0.3,18.0,100.5
2026-06-14 11:00:00,3.09,203,7.9,25.9,92,1.1,18.0,100.5
2026-06-14 12:00:00,3.73,206,8.8,26.1,90,1.1,18.0,100.5
2026-06-14 13:00:00,4.07,208,9.5,26.2,90,1.1,18.0,100.5
2026-06-14 14:00:00,3.98,207,9.8,26.1,90,1.0,18.0,100.5
2026-06-14 15:00:00,3.58,205,9.9,26.0,91,1.0,18.0,100.5
2026-06-14 16:00:00,3.12,202,9.6,25.8,93,1.0,18.0,100.5
2026-06-14 17:00:00,2.55,200,8.8,25.6,94,0.2,18.0,100.5
2026-06-14 18:00:00,1.82,196,7.7,25.3,95,0.2,18.0,100.5
2026-06-14 19:00:00,1.42,190,6.9,25.0,96,0.2,18.0,100.5
2026-06-14 20:00:00,1.46,186,6.6,24.8,96,0.3,18.0,100.5
2026-06-14 21:00:00,1.76,187,6.5,24.6,96,0.3,18.0,100.5
2026-06-14 22:00:00,2.02,189,6.5,24.3,96,0.3,18.0,100.5
2026-06-14 23:00:00,2.18,196,6.5,24.0,96,0.6,18.0,100.5
2026-06-15 00:00:00,2.33,205,6.6,23.6,98,0.6,18.0,100.5
2026-06-15 01:00:00,2.36,212,6.5,23.4,99,0.6,18.0,100.5
2026-06-15 02:00:00,2.08,215,6.3,23.4,99,1.3,18.0,100.5
2026-06-15 03:00:00,1.67,219,5.9,23.5,98,1.3,18.0,100.5
2026-06-15 04:00:00,1.24,223,5.5,23.6,98,1.3,18.0,100.5
2026-06-15 05:00:00,0.89,232,4.9,23.6,98,3.0,18.0,100.5
2026-06-15 06:00:00,0.59,250,4.3,23.5,99,3.0,18.0,100.5
2026-06-15 07:00:00,0.47,252,3.9,23.6,99,3.0,18.0,100.5
2026-06-15 08:00:00,0.64,219,3.8,24.0,99,1.7,18.0,100.5
2026-06-15 09:00:00,1.11,198,3.9,24.5,98,1.7,18.0,100.5
2026-06-15 10:00:00,1.77,196,4.5,24.9,97,1.7,18.0,100.5
2026-06-15 11:00:00,2.58,202,5.9,25.3,95,0.9,18.0,100.5
2026-06-15 12:00:00,3.53,207,7.7,25.6,94,0.9,18.0,100.5
2026-06-15 13:00:00,4.12,209,9.2,25.8,92,0.9,18.0,100.5
2026-06-15 14:00:00,4.12,209,10.1,26.0,91,0.8,18.0,100.5
2026-06-15 15:00:00,3.78,209,10.7,26.1,91,0.8,18.0,100.5
2026-06-15 16:00:00,3.36,208,10.9,26.0,92,0.8,18.0,100.5
2026-06-15 17:00:00,2.97,207,10.6,25.6,93,0.3,18.0,100.5
2026-06-15 18:00:00,2.55,206,9.8,25.0,95,0.3,18.0,100.5
2026-06-15 19:00:00,2.15,205,8.8,24.5,96,0.3,18.0,100.5
2026-06-15 20:00:00,1.72,206,7.5,24.3,97,0.3,18.0,100.5
2026-06-15 21:00:00,1.28,211,5.9,24.2,98,0.3,18.0,100.5
2026-06-15 22:00:00,0.92,221,4.6,24.1,98,0.3,18.0,100.5
2026-06-15 23:00:00,0.74,242,3.7,24.0,98,0.1,18.0,100.5
2026-06-16 00:00:00,0.75,266,3.1,24.0,98,0.1,18.0,100.5
2026-06-16 01:00:00,0.81,281,2.7,24.0,98,0.1,18.0,100.5
2026-06-16 02:00:00,1.42,212,6.5,23.8,99,1.1,18.0,100.5
2026-06-16 03:00:00,1.44,214,5.8,23.8,99,1.1,18.0,100.5
2026-06-16 04:00:00,1.5,217,5.1,23.8,99,1.1,18.0,100.5
2026-06-16 05:00:00,1.64,218,4.4,23.9,99,1.1,18.0,100.5
2026-06-16 06:00:00,1.74,219,4.0,24.0,98,1.1,18.0,100.5
2026-06-16 07:00:00,1.89,217,3.9,24.2,98,1.1,18.0,100.5
2026-06-16 08:00:00,2.05,214,4.2,24.5,97,0.7,18.0,100.5
2026-06-16 09:00:00,2.31,210,4.9,25.0,95,0.7,18.0,100.5
2026-06-16 10:00:00,2.62,206,5.8,25.5,93,0.7,18.0,100.5
2026-06-16 11:00:00,2.92,202,6.8,25.9,92,0.7,18.0,100.5
2026-06-16 12:00:00,3.15,200,7.7,26.2,91,0.7,18.0,100.5
2026-06-16 13:00:00,3.27,199,8.4,26.4,91,0.7,18.0,100.5
2026-06-16 14:00:00,3.3,198,8.9,26.3,91,0.7,18.0,100.5
2026-06-16 15:00:00,3.24,197,9.4,25.9,92,0.7,18.0,100.5
2026-06-16 16:00:00,3.13,197,9.8,25.5,93,0.7,18.0,100.5
2026-06-16 17:00:00,2.96,196,10.1,25.0,95,0.7,18.0,100.5
2026-06-16 18:00:00,2.82,197,10.2,24.6,96,0.7,18.0,100.5
2026-06-16 19:00:00,2.61,197,10.1,24.3,97,0.7,18.0,100.5
2026-06-16 20:00:00,2.37,198,9.7,24.2,98,0.3,18.0,100.5
2026-06-16 21:00:00,2.11,202,9.1,24.0,98,0.3,18.0,100.5
2026-06-16 22:00:00,1.81,208,8.3,24.0,99,0.3,18.0,100.5
2026-06-16 23:00:00,1.54,216,7.4,23.9,99,0.3,18.0,100.5
2026-06-10 00:00:00,0.46,131,3.5,24.1,96,2.7,20.0,99.8
2026-06-10 01:00:00,0.68,197,3.0,24.1,96,0.5,20.0,99.8
2026-06-10 02:00:00,0.76,188,2.4,24.1,97,0.8,20.0,99.8
2026-06-10 03:00:00,0.64,219,2.2,24.0,98,0.4,20.0,99.8
2026-06-10 04:00:00,0.72,214,2.8,24.0,97,0.1,20.0,99.8
2026-06-10 05:00:00,0.63,198,2.0,23.8,97,0.0,20.0,99.8
2026-06-10 06:00:00,0.6,180,2.6,23.9,95,0.1,20.0,99.8
2026-06-10 07:00:00,1.08,202,3.3,24.3,94,0.0,20.0,99.8
2026-06-10 08:00:00,0.65,176,3.6,25.2,92,0.0,20.0,99.8
2026-06-10 09:00:00,1.35,165,4.9,26.6,85,0.0,20.0,99.8
2026-06-10 10:00:00,1.83,169,5.7,27.7,75,0.1,20.0,99.8
2026-06-10 11:00:00,1.57,197,5.6,24.7,91,2.6,20.0,99.8
2026-06-10 12:00:00,1.66,316,4.7,25.8,91,2.6,20.0,99.8
2026-06-10 13:00:00,1.91,185,5.6,27.4,82,0.7,20.0,99.8
2026-06-10 14:00:00,2.36,212,7.9,25.9,92,3.6,20.0,99.8
2026-06-10 15:00:00,1.9,207,5.7,26.4,89,0.8,20.0,99.8
2026-06-10 16:00:00,2.37,155,5.4,26.4,82,0.2,20.0,99.8
2026-06-10 17:00:00,1.2,225,6.1,24.9,94,1.4,20.0,99.8
2026-06-10 18:00:00,0.85,183,3.1,24.9,96,1.0,20.0,99.8
2026-06-10 19:00:00,1.44,160,4.0,23.9,98,1.5,20.0,99.8
2026-06-10 20:00:00,1.03,157,3.1,24.1,98,0.7,20.0,99.8
2026-06-10 21:00:00,1.26,162,3.3,23.8,98,0.6,20.0,99.8
2026-06-10 22:00:00,1.19,165,3.6,23.9,97,0.7,20.0,99.8
2026-06-10 23:00:00,1.3,176,4.1,23.9,96,0.7,20.0,99.8
2026-06-11 00:00:00,1.96,161,4.5,23.4,98,1.5,20.0,99.8
2026-06-11 01:00:00,1.32,191,4.6,23.2,98,1.4,20.0,99.8
2026-06-11 02:00:00,1.3,164,3.2,23.0,99,0.4,20.0,99.8
2026-06-11 03:00:00,1.39,150,3.0,22.9,99,0.2,20.0,99.8
2026-06-11 04:00:00,1.34,153,3.5,22.7,100,0.7,20.0,99.8
2026-06-11 05:00:00,1.21,128,4.0,22.4,99,2.2,20.0,99.8
2026-06-11 06:00:00,0.78,75,3.8,22.2,98,2.9,20.0,99.8
2026-06-11 07:00:00,0.86,97,3.6,22.6,99,0.7,20.0,99.8
2026-06-11 08:00:00,0.85,140,3.6,23.0,98,0.5,20.0,99.8
2026-06-11 09:00:00,1.47,162,4.3,23.8,96,0.7,20.0,99.8
2026-06-11 10:00:00,1.5,180,5.3,25.4,90,0.4,20.0,99.8
2026-06-11 11:00:00,2.23,146,5.0,25.3,91,0.9,20.0,99.8
2026-06-11 12:00:00,2.17,172,7.6,24.1,94,8.6,20.0,99.8
2026-06-11 13:00:00,1.91,225,6.3,25.6,92,1.3,20.0,99.8
2026-06-11 14:00:00,1.77,223,6.1,26.1,91,0.5,20.0,99.8
2026-06-11 15:00:00,3.49,188,9.1,24.1,94,5.0,20.0,99.8
2026-06-11 16:00:00,1.38,221,7.2,24.5,95,1.7,20.0,99.8
2026-06-11 17:00:00,1.5,182,4.6,25.0,92,0.1,20.0,99.8
2026-06-11 18:00:00,1.92,171,5.1,24.3,94,2.5,20.0,99.8
2026-06-11 19:00:00,1.08,158,5.1,23.9,96,1.6,20.0,99.8
2026-06-11 20:00:00,1.09,164,4.3,23.8,96,0.6,20.0,99.8
2026-06-11 21:00:00,0.7,184,3.9,23.7,97,0.7,20.0,99.8
2026-06-11 22:00:00,0.63,198,2.8,23.7,97,0.5,20.0,99.8
2026-06-11 23:00:00,0.54,158,3.0,23.7,98,0.7,20.0,99.8
2026-06-12 00:00:00,0.75,180,3.1,23.6,96,0.9,20.0,99.8
2026-06-12 01:00:00,0.81,187,3.4,23.2,96,1.1,20.0,99.8
2026-06-12 02:00:00,0.91,171,3.5,23.1,97,0.3,20.0,99.8
2026-06-12 03:00:00,0.94,148,2.6,22.8,98,0.1,20.0,99.8
2026-06-12 04:00:00,0.74,160,2.5,22.6,99,0.0,20.0,99.8
2026-06-12 05:00:00,0.9,214,2.9,22.7,99,0.1,20.0,99.8
2026-06-12 06:00:00,0.75,180,2.9,22.8,98,0.2,20.0,99.8
2026-06-12 07:00:00,1.05,183,3.4,22.9,96,0.4,20.0,99.8
2026-06-12 08:00:00,1.1,177,3.3,23.3,95,0.4,20.0,99.8
2026-06-12 09:00:00,1.98,164,4.6,24.1,95,0.6,20.0,99.8
2026-06-12 10:00:00,3.0,180,6.7,23.9,94,2.7,20.0,99.8
2026-06-12 11:00:00,1.61,185,6.5,23.8,96,3.1,20.0,99.8
2026-06-12 12:00:00,2.15,192,5.4,23.8,96,5.0,20.0,99.8
2026-06-12 13:00:00,2.2,177,5.8,24.1,96,4.5,20.0,99.8
2026-06-12 14:00:00,2.11,175,6.8,25.4,91,0.2,20.0,99.8
2026-06-12 15:00:00,2.62,173,6.2,26.2,84,0.1,20.0,99.8
2026-06-12 16:00:00,1.42,190,7.4,26.0,89,1.0,20.0,99.8
2026-06-12 17:00:00,1.51,174,6.0,24.4,94,5.3,20.0,99.8
2026-06-12 18:00:00,1.77,223,3.7,24.4,96,1.2,20.0,99.8
2026-06-12 19:00:00,0.87,204,4.7,24.0,98,2.9,20.0,99.8
2026-06-12 20:00:00,0.66,189,4.1,23.8,98,1.2,20.0,99.8
2026-06-12 21:00:00,0.7,201,4.5,23.7,99,0.6,20.0,99.8
2026-06-12 22:00:00,1.03,194,4.7,23.6,98,0.4,20.0,99.8
2026-06-12 23:00:00,1.06,199,4.9,23.5,96,0.7,20.0,99.8
2026-06-13 00:00:00,1.14,209,5.1,23.0,97,0.9,20.0,99.8
2026-06-13 01:00:00,1.15,236,5.7,22.8,98,1.9,20.0,99.8
2026-06-13 02:00:00,1.14,218,5.6,22.8,99,0.8,20.0,99.8
2026-06-13 03:00:00,0.71,188,5.3,22.8,98,0.3,20.0,99.8
2026-06-13 04:00:00,0.74,200,4.2,22.9,96,0.4,20.0,99.8
2026-06-13 05:00:00,1.03,219,3.9,22.8,96,0.7,20.0,99.8
2026-06-13 06:00:00,0.9,214,2.6,22.9,96,0.6,20.0,99.8
2026-06-13 07:00:00,1.22,199,3.4,23.1,97,0.3,20.0,99.8
2026-06-13 08:00:00,1.22,199,4.1,23.4,95,0.4,20.0,99.8
2026-06-13 09:00:00,1.33,193,3.4,24.0,93,0.2,20.0,99.8
2026-06-13 10:00:00,1.46,172,5.2,24.7,95,0.3,20.0,99.8
2026-06-13 11:00:00,2.24,170,7.0,25.9,91,0.3,20.0,99.8
2026-06-13 12:00:00,2.52,172,7.9,27.0,86,0.4,20.0,99.8
2026-06-13 13:00:00,2.77,173,8.1,27.6,82,0.5,20.0,99.8
2026-06-13 14:00:00,2.47,201,7.5,27.5,85,1.4,20.0,99.8
2026-06-13 15:00:00,1.71,238,7.0,25.5,92,12.7,20.0,99.8
2026-06-13 16:00:00,2.15,177,5.2,25.3,94,1.5,20.0,99.8
2026-06-13 17:00:00,1.81,185,5.5,25.4,94,0.2,20.0,99.8
2026-06-13 18:00:00,1.9,194,5.1,25.2,95,1.6,20.0,99.8
2026-06-13 19:00:00,0.96,189,4.9,24.5,97,2.4,20.0,99.8
2026-06-13 20:00:00,0.76,203,4.5,24.3,96,1.6,20.0,99.8
2026-06-13 21:00:00,0.71,225,4.0,24.1,96,1.6,20.0,99.8
2026-06-13 22:00:00,0.79,235,3.7,23.9,95,1.6,20.0,99.8
2026-06-13 23:00:00,0.85,230,3.8,23.6,96,0.9,20.0,99.8
2026-06-14 00:00:00,1.0,217,4.0,23.4,97,0.9,20.0,99.8
2026-06-14 01:00:00,1.07,208,4.2,23.2,98,0.9,20.0,99.8
2026-06-14 02:00:00,1.03,203,4.1,23.0,98,0.4,20.0,99.8
2026-06-14 03:00:00,0.89,196,3.9,22.9,97,0.4,20.0,99.8
2026-06-14 04:00:00,0.82,194,3.8,22.8,97,0.4,20.0,99.8
2026-06-14 05:00:00,0.84,197,3.7,22.9,97,0.4,20.0,99.8
2026-06-14 06:00:00,0.97,201,3.6,23.1,98,0.4,20.0,99.8
2026-06-14 07:00:00,1.12,201,3.8,23.4,97,0.4,20.0,99.8
2026-06-14 08:00:00,1.44,194,4.4,24.0,95,0.1,20.0,99.8
2026-06-14 09:00:00,1.87,188,5.3,24.8,92,0.1,20.0,99.8
2026-06-14 10:00:00,2.16,187,6.0,25.7,89,0.1,20.0,99.8
2026-06-14 11:00:00,2.11,194,6.3,26.7,85,0.3,20.0,99.8
2026-06-14 12:00:00,2.01,207,6.4,27.8,81,0.3,20.0,99.8
2026-06-14 13:00:00,1.86,211,6.6,28.5,79,0.3,20.0,99.8
2026-06-14 14:00:00,1.64,192,7.0,28.5,80,1.0,20.0,99.8
2026-06-14 15:00:00,1.72,163,7.5,28.1,83,1.0,20.0,99.8
2026-06-14 16:00:00,1.93,149,7.7,27.5,86,1.0,20.0,99.8
2026-06-14 17:00:00,1.59,152,7.6,26.5,90,2.6,20.0,99.8
2026-06-14 18:00:00,1.11,172,7.3,25.3,94,2.6,20.0,99.8
2026-06-14 19:00:00,0.92,202,6.8,24.3,98,2.6,20.0,99.8
2026-06-14 20:00:00,0.9,214,5.8,23.9,99,0.7,20.0,99.8
2026-06-14 21:00:00,0.86,216,4.6,23.8,99,0.7,20.0,99.8
2026-06-14 22:00:00,0.86,216,3.7,23.8,99,0.7,20.0,99.8
2026-06-14 23:00:00,0.86,216,3.3,23.7,98,0.4,20.0,99.8
2026-06-15 00:00:00,0.79,215,3.3,23.6,97,0.4,20.0,99.8
2026-06-15 01:00:00,0.81,210,3.3,23.5,96,0.4,20.0,99.8
2026-06-15 02:00:00,0.83,205,3.4,23.3,97,0.2,20.0,99.8
2026-06-15 03:00:00,0.92,202,3.7,23.1,97,0.2,20.0,99.8
2026-06-15 04:00:00,1.02,191,3.9,23.0,98,0.2,20.0,99.8
2026-06-15 05:00:00,1.16,173,3.9,22.9,98,0.1,20.0,99.8
2026-06-15 06:00:00,1.54,155,3.9,22.8,98,0.1,20.0,99.8
2026-06-15 07:00:00,1.84,151,4.0,23.0,96,0.1,20.0,99.8
2026-06-15 08:00:00,1.97,156,4.3,23.6,94,0.0,20.0,99.8
2026-06-15 09:00:00,2.1,168,4.8,24.5,91,0.0,20.0,99.8
2026-06-15 10:00:00,2.31,174,5.5,25.3,88,0.0,20.0,99.8
2026-06-15 11:00:00,2.72,174,6.6,26.0,86,0.2,20.0,99.8
2026-06-15 12:00:00,3.13,172,7.9,26.6,84,0.2,20.0,99.8
2026-06-15 13:00:00,3.32,173,8.9,27.0,83,0.2,20.0,99.8
2026-06-15 14:00:00,3.15,180,9.7,26.9,84,1.6,20.0,99.8
2026-06-15 15:00:00,2.81,192,10.2,26.6,85,1.6,20.0,99.8
2026-06-15 16:00:00,2.47,201,10.2,26.1,87,1.6,20.0,99.8
2026-06-15 17:00:00,1.93,201,9.2,25.6,90,2.0,20.0,99.8
2026-06-15 18:00:00,1.27,191,7.5,24.9,94,2.0,20.0,99.8
2026-06-15 19:00:00,0.85,177,6.2,24.3,96,2.0,20.0,99.8
2026-06-15 20:00:00,0.65,176,5.6,24.0,98,1.6,20.0,99.8
2026-06-15 21:00:00,0.6,185,5.2,23.8,97,1.6,20.0,99.8
2026-06-15 22:00:00,0.61,189,5.0,23.6,97,1.6,20.0,99.8
2026-06-15 23:00:00,0.7,180,4.8,23.4,98,0.2,20.0,99.8
2026-06-16 00:00:00,0.86,173,4.7,23.2,98,0.2,20.0,99.8
2026-06-16 01:00:00,1.02,169,4.7,23.1,99,0.2,20.0,99.8
2026-06-16 02:00:00,1.06,188,3.9,23.1,97,0.5,20.0,99.8
2026-06-16 03:00:00,1.06,188,3.8,22.9,98,0.5,20.0,99.8
2026-06-16 04:00:00,1.06,188,3.7,22.8,98,0.5,20.0,99.8
2026-06-16 05:00:00,1.06,188,3.7,22.8,98,0.5,20.0,99.8
2026-06-16 06:00:00,1.11,188,3.9,22.8,98,0.5,20.0,99.8
2026-06-16 07:00:00,1.26,187,4.2,23.1,96,0.5,20.0,99.8
2026-06-16 08:00:00,1.51,186,4.8,23.7,93,0.6,20.0,99.8
2026-06-16 09:00:00,1.91,185,5.6,24.7,88,0.6,20.0,99.8
2026-06-16 10:00:00,2.35,182,6.5,25.7,84,0.6,20.0,99.8
2026-06-16 11:00:00,2.75,182,7.4,26.7,79,0.6,20.0,99.8
2026-06-16 12:00:00,3.05,182,8.2,27.5,76,0.6,20.0,99.8
2026-06-16 13:00:00,3.15,182,8.8,27.8,75,0.6,20.0,99.8
2026-06-16 14:00:00,3.0,183,9.1,27.6,77,1.6,20.0,99.8
2026-06-16 15:00:00,2.66,184,9.3,27.0,80,1.6,20.0,99.8
2026-06-16 16:00:00,2.17,188,9.4,26.1,84,1.6,20.0,99.8
2026-06-16 17:00:00,1.69,192,9.4,25.2,89,1.6,20.0,99.8
2026-06-16 18:00:00,1.31,198,9.2,24.4,94,1.6,20.0,99.8
2026-06-16 19:00:00,1.05,205,8.9,23.8,97,1.6,20.0,99.8
2026-06-16 20:00:00,0.96,208,8.4,23.5,99,0.9,20.0,99.8
2026-06-16 21:00:00,0.89,207,7.6,23.4,99,0.9,20.0,99.8
2026-06-16 22:00:00,0.92,202,6.7,23.3,99,0.9,20.0,99.8
2026-06-16 23:00:00,0.95,198,5.9,23.3,98,0.9,20.0,99.8
